========================================
         BYBIT OHLC DATA
========================================
Symbol     : 1000BONKUSDT
Category   : linear
Timeframe  : 5m
Total Data : 35136 candle
Dari       : 2025-06-01 00:00:00 UTC
Sampai     : 2025-09-30 23:55:00 UTC
Generated  : 2026-05-15 05:36:52 UTC
========================================

Waktu (UTC)              | Open          High          Low           Close         Volume          
2025-07-24 21:30:00      | 0.033509      0.033509      0.033247      0.033276      38245100.0000   
2025-07-24 21:35:00      | 0.033276      0.033393      0.033211      0.033357      19164300.0000   
2025-07-24 21:40:00      | 0.033357      0.033540      0.033346      0.033508      40197400.0000   
2025-07-24 21:45:00      | 0.033508      0.033626      0.033490      0.033512      24616700.0000   
2025-07-24 21:50:00      | 0.033512      0.033634      0.033489      0.033570      9098300.0000    
2025-07-24 21:55:00      | 0.033570      0.033610      0.033510      0.033574      8484500.0000    
2025-07-24 22:00:00      | 0.033574      0.033651      0.033485      0.033594      25420900.0000   
2025-07-24 22:05:00      | 0.033594      0.033612      0.033270      0.033336      26750300.0000   
2025-07-24 22:10:00      | 0.033336      0.033469      0.033278      0.033300      16060700.0000   
2025-07-24 22:15:00      | 0.033300      0.033575      0.033249      0.033575      24379300.0000   
2025-07-24 22:20:00      | 0.033575      0.033625      0.033341      0.033459      20083900.0000   
2025-07-24 22:25:00      | 0.033459      0.033640      0.033379      0.033601      20862900.0000   
2025-07-24 22:30:00      | 0.033601      0.033645      0.033455      0.033573      11781800.0000   
2025-07-24 22:35:00      | 0.033573      0.033808      0.033573      0.033708      31224900.0000   
2025-07-24 22:40:00      | 0.033708      0.033813      0.033668      0.033780      20848900.0000   
2025-07-24 22:45:00      | 0.033780      0.033780      0.033474      0.033512      30667600.0000   
2025-07-24 22:50:00      | 0.033512      0.033565      0.033432      0.033487      9159700.0000    
2025-07-24 22:55:00      | 0.033487      0.033596      0.033331      0.033336      26399400.0000   
2025-07-24 23:00:00      | 0.033336      0.033337      0.032923      0.033039      135655500.0000  
2025-07-24 23:05:00      | 0.033039      0.033208      0.032976      0.033170      27682300.0000   
2025-07-24 23:10:00      | 0.033170      0.033226      0.032837      0.032898      33230800.0000   
2025-07-24 23:15:00      | 0.032898      0.033164      0.032876      0.033078      25496900.0000   
2025-07-24 23:20:00      | 0.033078      0.033114      0.032946      0.033100      13035900.0000   
2025-07-24 23:25:00      | 0.033100      0.033144      0.032684      0.032849      120090300.0000  
2025-07-24 23:30:00      | 0.032849      0.032989      0.032777      0.032863      32552400.0000   
2025-07-24 23:35:00      | 0.032863      0.033129      0.032815      0.033015      33284000.0000   
2025-07-24 23:40:00      | 0.033015      0.033053      0.032856      0.032892      8260500.0000    
2025-07-24 23:45:00      | 0.032892      0.033056      0.032876      0.032980      7970300.0000    
2025-07-24 23:50:00      | 0.032980      0.033095      0.032939      0.033054      12376800.0000   
2025-07-24 23:55:00      | 0.033054      0.033077      0.032872      0.033067      8406300.0000    
2025-07-25 00:00:00      | 0.033067      0.033085      0.032853      0.032870      24163800.0000   
2025-07-25 00:05:00      | 0.032870      0.032937      0.032586      0.032726      53682700.0000   
2025-07-25 00:10:00      | 0.032726      0.032796      0.032621      0.032718      24347900.0000   
2025-07-25 00:15:00      | 0.032718      0.032762      0.032524      0.032626      21919200.0000   
2025-07-25 00:20:00      | 0.032626      0.032979      0.032574      0.032904      15287400.0000   
2025-07-25 00:25:00      | 0.032904      0.032960      0.032800      0.032872      17595000.0000   
2025-07-25 00:30:00      | 0.032872      0.032875      0.032367      0.032452      100498300.0000  
2025-07-25 00:35:00      | 0.032452      0.032544      0.032198      0.032543      164150900.0000  
2025-07-25 00:40:00      | 0.032543      0.032724      0.032396      0.032720      51271200.0000   
2025-07-25 00:45:00      | 0.032720      0.032795      0.032411      0.032455      31098100.0000   
2025-07-25 00:50:00      | 0.032455      0.032583      0.032401      0.032446      12590100.0000   
2025-07-25 00:55:00      | 0.032446      0.032446      0.032268      0.032330      12837700.0000   
2025-07-25 01:00:00      | 0.032330      0.032365      0.032150      0.032245      29984700.0000   
2025-07-25 01:05:00      | 0.032245      0.032486      0.032204      0.032390      18733700.0000   
2025-07-25 01:10:00      | 0.032390      0.032458      0.032229      0.032350      14619400.0000   
2025-07-25 01:15:00      | 0.032350      0.032442      0.032289      0.032314      7660300.0000    
2025-07-25 01:20:00      | 0.032314      0.032382      0.032055      0.032099      31326700.0000   
2025-07-25 01:25:00      | 0.032099      0.032436      0.032086      0.032412      19019800.0000   
2025-07-25 01:30:00      | 0.032412      0.032731      0.032309      0.032709      30539700.0000   
2025-07-25 01:35:00      | 0.032709      0.032818      0.032656      0.032688      39241800.0000   
2025-07-25 01:40:00      | 0.032688      0.032762      0.032570      0.032624      17171500.0000   
2025-07-25 01:45:00      | 0.032624      0.032643      0.032373      0.032417      28142600.0000   
2025-07-25 01:50:00      | 0.032417      0.032540      0.032360      0.032387      22557400.0000   
2025-07-25 01:55:00      | 0.032387      0.032693      0.032387      0.032575      19861700.0000   
2025-07-25 02:00:00      | 0.032575      0.032644      0.032410      0.032473      10343600.0000   
2025-07-25 02:05:00      | 0.032473      0.032674      0.032413      0.032621      20067300.0000   
2025-07-25 02:10:00      | 0.032621      0.032696      0.032531      0.032533      40983300.0000   
2025-07-25 02:15:00      | 0.032533      0.032555      0.032358      0.032374      19173200.0000   
2025-07-25 02:20:00      | 0.032374      0.032531      0.032291      0.032525      19197700.0000   
2025-07-25 02:25:00      | 0.032525      0.032678      0.032410      0.032520      24729200.0000   
2025-07-25 02:30:00      | 0.032520      0.032570      0.032303      0.032310      11249800.0000   
2025-07-25 02:35:00      | 0.032310      0.032324      0.032124      0.032182      28131200.0000   
2025-07-25 02:40:00      | 0.032182      0.032328      0.032092      0.032302      24474200.0000   
2025-07-25 02:45:00      | 0.032302      0.032410      0.032035      0.032387      56596400.0000   
2025-07-25 02:50:00      | 0.032387      0.032516      0.032314      0.032423      24894400.0000   
2025-07-25 02:55:00      | 0.032423      0.032486      0.032274      0.032278      25784600.0000   
2025-07-25 03:00:00      | 0.032278      0.032355      0.032014      0.032031      64731400.0000   
2025-07-25 03:05:00      | 0.032031      0.032484      0.032031      0.032274      63430800.0000   
2025-07-25 03:10:00      | 0.032274      0.032388      0.032209      0.032322      16589000.0000   
2025-07-25 03:15:00      | 0.032322      0.032390      0.032108      0.032247      47331900.0000   
2025-07-25 03:20:00      | 0.032247      0.032511      0.032247      0.032358      28881700.0000   
2025-07-25 03:25:00      | 0.032358      0.032421      0.032151      0.032166      28338200.0000   
2025-07-25 03:30:00      | 0.032166      0.032172      0.031809      0.031977      138093300.0000  
2025-07-25 03:35:00      | 0.031977      0.032170      0.031943      0.032109      20909100.0000   
2025-07-25 03:40:00      | 0.032109      0.032392      0.032069      0.032392      36474800.0000   
2025-07-25 03:45:00      | 0.032392      0.032653      0.032260      0.032599      53341800.0000   
2025-07-25 03:50:00      | 0.032599      0.032922      0.032469      0.032892      81104400.0000   
2025-07-25 03:55:00      | 0.032892      0.033099      0.032786      0.033070      69937700.0000   
2025-07-25 04:00:00      | 0.033070      0.033776      0.033024      0.033563      209293400.0000  
2025-07-25 04:05:00      | 0.033563      0.033621      0.033121      0.033164      75398000.0000   
2025-07-25 04:10:00      | 0.033164      0.033212      0.032838      0.032843      72153700.0000   
2025-07-25 04:15:00      | 0.032843      0.033212      0.032504      0.033142      121653800.0000  
2025-07-25 04:20:00      | 0.033142      0.033348      0.032949      0.033006      47052200.0000   
2025-07-25 04:25:00      | 0.033006      0.033125      0.032750      0.032983      37579600.0000   
2025-07-25 04:30:00      | 0.032983      0.033417      0.032973      0.033240      36062500.0000   
2025-07-25 04:35:00      | 0.033240      0.033721      0.033162      0.033660      63190800.0000   
2025-07-25 04:40:00      | 0.033660      0.033750      0.033240      0.033302      40309100.0000   
2025-07-25 04:45:00      | 0.033302      0.033538      0.033298      0.033500      37573000.0000   
2025-07-25 04:50:00      | 0.033500      0.033727      0.033374      0.033680      48897300.0000   
2025-07-25 04:55:00      | 0.033680      0.033827      0.033432      0.033775      38786200.0000   
2025-07-25 05:00:00      | 0.033775      0.033923      0.033610      0.033910      40955400.0000   
2025-07-25 05:05:00      | 0.033910      0.033988      0.033430      0.033466      60638000.0000   
2025-07-25 05:10:00      | 0.033466      0.033622      0.033249      0.033368      60355800.0000   
2025-07-25 05:15:00      | 0.033368      0.033532      0.033350      0.033510      21489100.0000   
2025-07-25 05:20:00      | 0.033510      0.033585      0.033371      0.033448      23510000.0000   
2025-07-25 05:25:00      | 0.033448      0.033528      0.033338      0.033413      13985900.0000   
2025-07-25 05:30:00      | 0.033413      0.033547      0.033357      0.033466      9606400.0000    
2025-07-25 05:35:00      | 0.033466      0.033765      0.033439      0.033589      18918400.0000   
2025-07-25 05:40:00      | 0.033589      0.033701      0.033489      0.033673      20328900.0000   
2025-07-25 05:45:00      | 0.033673      0.033950      0.033550      0.033803      33769200.0000   
2025-07-25 05:50:00      | 0.033803      0.033958      0.033594      0.033619      50460500.0000   
2025-07-25 05:55:00      | 0.033619      0.033630      0.033472      0.033601      30528900.0000   
2025-07-25 06:00:00      | 0.033601      0.033649      0.033460      0.033462      16976200.0000   
2025-07-25 06:05:00      | 0.033462      0.033549      0.033362      0.033466      20905400.0000   
2025-07-25 06:10:00      | 0.033466      0.034066      0.033419      0.034020      75843800.0000   
2025-07-25 06:15:00      | 0.034020      0.034052      0.033802      0.034026      25326600.0000   
2025-07-25 06:20:00      | 0.034026      0.034346      0.033912      0.034207      73048200.0000   
2025-07-25 06:25:00      | 0.034207      0.034235      0.033882      0.034128      28167800.0000   
2025-07-25 06:30:00      | 0.034128      0.034149      0.033764      0.033968      25632500.0000   
2025-07-25 06:35:00      | 0.033968      0.034052      0.033876      0.033974      10449700.0000   
2025-07-25 06:40:00      | 0.033974      0.034385      0.033973      0.034251      40682500.0000   
2025-07-25 06:45:00      | 0.034251      0.034509      0.034163      0.034460      38392500.0000   
2025-07-25 06:50:00      | 0.034460      0.034585      0.034356      0.034364      26479800.0000   
2025-07-25 06:55:00      | 0.034364      0.034544      0.034228      0.034265      31986400.0000   
2025-07-25 07:00:00      | 0.034265      0.034286      0.034011      0.034134      32628600.0000   
2025-07-25 07:05:00      | 0.034134      0.034530      0.034098      0.034530      20288100.0000   
2025-07-25 07:10:00      | 0.034530      0.034594      0.034288      0.034458      40424900.0000   
2025-07-25 07:15:00      | 0.034458      0.035070      0.034386      0.034932      98855100.0000   
2025-07-25 07:20:00      | 0.034932      0.034937      0.034624      0.034878      47416800.0000   
2025-07-25 07:25:00      | 0.034878      0.034899      0.034487      0.034487      34052700.0000   
2025-07-25 07:30:00      | 0.034487      0.034622      0.034158      0.034214      43287500.0000   
2025-07-25 07:35:00      | 0.034214      0.034284      0.034066      0.034212      56575400.0000   
2025-07-25 07:40:00      | 0.034212      0.034215      0.034059      0.034146      28459000.0000   
2025-07-25 07:45:00      | 0.034146      0.034160      0.034019      0.034071      10386700.0000   
2025-07-25 07:50:00      | 0.034071      0.034081      0.033678      0.033735      79810600.0000   
2025-07-25 07:55:00      | 0.033735      0.034363      0.033693      0.034323      48916100.0000   
2025-07-25 08:00:00      | 0.034323      0.034393      0.034017      0.034018      47491900.0000   
2025-07-25 08:05:00      | 0.034018      0.034500      0.034000      0.034269      63747100.0000   
2025-07-25 08:10:00      | 0.034269      0.034391      0.034147      0.034341      47913500.0000   
2025-07-25 08:15:00      | 0.034341      0.034341      0.034149      0.034296      18829700.0000   
2025-07-25 08:20:00      | 0.034296      0.034416      0.034204      0.034300      36259800.0000   
2025-07-25 08:25:00      | 0.034300      0.034564      0.034300      0.034461      35355900.0000   
2025-07-25 08:30:00      | 0.034461      0.034487      0.034122      0.034176      36248900.0000   
2025-07-25 08:35:00      | 0.034176      0.034177      0.033952      0.034079      23514200.0000   
2025-07-25 08:40:00      | 0.034079      0.034098      0.033891      0.034056      32056300.0000   
2025-07-25 08:45:00      | 0.034056      0.034279      0.033933      0.034228      66584700.0000   
2025-07-25 08:50:00      | 0.034228      0.034267      0.033921      0.033972      27978200.0000   
2025-07-25 08:55:00      | 0.033972      0.034054      0.033741      0.033971      34527600.0000   
2025-07-25 09:00:00      | 0.033971      0.034016      0.033774      0.033774      28379700.0000   
2025-07-25 09:05:00      | 0.033774      0.034176      0.033768      0.034141      33299900.0000   
2025-07-25 09:10:00      | 0.034141      0.034283      0.033945      0.034022      38079200.0000   
2025-07-25 09:15:00      | 0.034022      0.034082      0.033830      0.034073      25604900.0000   
2025-07-25 09:20:00      | 0.034073      0.034457      0.034059      0.034342      74476400.0000   
2025-07-25 09:25:00      | 0.034342      0.034606      0.034126      0.034390      115078900.0000  
2025-07-25 09:30:00      | 0.034390      0.034584      0.034314      0.034458      46924500.0000   
2025-07-25 09:35:00      | 0.034458      0.034702      0.034366      0.034581      103399600.0000  
2025-07-25 09:40:00      | 0.034581      0.034626      0.033918      0.033923      64450900.0000   
2025-07-25 09:45:00      | 0.033923      0.034124      0.033923      0.034075      58779900.0000   
2025-07-25 09:50:00      | 0.034075      0.034190      0.034023      0.034130      21311700.0000   
2025-07-25 09:55:00      | 0.034130      0.034545      0.034102      0.034519      61967500.0000   
2025-07-25 10:00:00      | 0.034519      0.034739      0.034462      0.034550      53177100.0000   
2025-07-25 10:05:00      | 0.034550      0.034573      0.034285      0.034382      37780400.0000   
2025-07-25 10:10:00      | 0.034382      0.034463      0.034246      0.034255      23856500.0000   
2025-07-25 10:15:00      | 0.034255      0.034801      0.034196      0.034547      147792800.0000  
2025-07-25 10:20:00      | 0.034547      0.034596      0.034365      0.034439      39069100.0000   
2025-07-25 10:25:00      | 0.034439      0.034450      0.034231      0.034303      36819500.0000   
2025-07-25 10:30:00      | 0.034303      0.034468      0.034299      0.034455      14293000.0000   
2025-07-25 10:35:00      | 0.034455      0.034850      0.034455      0.034808      35012800.0000   
2025-07-25 10:40:00      | 0.034808      0.034953      0.034724      0.034924      56780500.0000   
2025-07-25 10:45:00      | 0.034924      0.034978      0.034668      0.034737      49745500.0000   
2025-07-25 10:50:00      | 0.034737      0.034950      0.034694      0.034923      23155500.0000   
2025-07-25 10:55:00      | 0.034923      0.034948      0.034754      0.034927      18958800.0000   
2025-07-25 11:00:00      | 0.034927      0.035111      0.034768      0.035097      31804300.0000   
2025-07-25 11:05:00      | 0.035097      0.035100      0.034908      0.034962      25458100.0000   
2025-07-25 11:10:00      | 0.034962      0.034963      0.034739      0.034800      17098000.0000   
2025-07-25 11:15:00      | 0.034800      0.034815      0.034579      0.034631      32757300.0000   
2025-07-25 11:20:00      | 0.034631      0.034667      0.034510      0.034626      31007600.0000   
2025-07-25 11:25:00      | 0.034626      0.034655      0.034510      0.034551      17177200.0000   
2025-07-25 11:30:00      | 0.034551      0.034551      0.034282      0.034380      31785400.0000   
2025-07-25 11:35:00      | 0.034380      0.034614      0.034380      0.034420      23007500.0000   
2025-07-25 11:40:00      | 0.034420      0.034466      0.034240      0.034307      26663600.0000   
2025-07-25 11:45:00      | 0.034307      0.034499      0.034272      0.034478      15016500.0000   
2025-07-25 11:50:00      | 0.034478      0.034623      0.034473      0.034565      18321700.0000   
2025-07-25 11:55:00      | 0.034565      0.034653      0.034496      0.034518      14053300.0000   
2025-07-25 12:00:00      | 0.034518      0.034611      0.034363      0.034364      13366500.0000   
2025-07-25 12:05:00      | 0.034364      0.034541      0.034290      0.034396      32710300.0000   
2025-07-25 12:10:00      | 0.034396      0.034533      0.034373      0.034526      86321300.0000   
2025-07-25 12:15:00      | 0.034526      0.034595      0.034432      0.034432      10645900.0000   
2025-07-25 12:20:00      | 0.034432      0.034574      0.034304      0.034304      12760600.0000   
2025-07-25 12:25:00      | 0.034304      0.034445      0.034267      0.034274      16897800.0000   
2025-07-25 12:30:00      | 0.034274      0.034479      0.034206      0.034461      25096300.0000   
2025-07-25 12:35:00      | 0.034461      0.034611      0.034417      0.034562      15008700.0000   
2025-07-25 12:40:00      | 0.034562      0.034927      0.034515      0.034778      24737700.0000   
2025-07-25 12:45:00      | 0.034778      0.034993      0.034739      0.034983      26915700.0000   
2025-07-25 12:50:00      | 0.034983      0.034993      0.034753      0.034879      12777900.0000   
2025-07-25 12:55:00      | 0.034879      0.034929      0.034677      0.034835      24399100.0000   
2025-07-25 13:00:00      | 0.034835      0.034895      0.034634      0.034665      29386200.0000   
2025-07-25 13:05:00      | 0.034665      0.034724      0.034500      0.034535      44071200.0000   
2025-07-25 13:10:00      | 0.034535      0.034600      0.034440      0.034594      22219800.0000   
2025-07-25 13:15:00      | 0.034594      0.034760      0.034536      0.034721      14738700.0000   
2025-07-25 13:20:00      | 0.034721      0.034797      0.034378      0.034483      39037400.0000   
2025-07-25 13:25:00      | 0.034483      0.034573      0.034415      0.034422      10327000.0000   
2025-07-25 13:30:00      | 0.034422      0.034573      0.034254      0.034483      30543600.0000   
2025-07-25 13:35:00      | 0.034483      0.034554      0.034157      0.034250      26875100.0000   
2025-07-25 13:40:00      | 0.034250      0.034309      0.034012      0.034027      52497300.0000   
2025-07-25 13:45:00      | 0.034027      0.034060      0.033395      0.033688      208678700.0000  
2025-07-25 13:50:00      | 0.033688      0.033909      0.033585      0.033895      50599900.0000   
2025-07-25 13:55:00      | 0.033895      0.034086      0.033724      0.034055      57019300.0000   
2025-07-25 14:00:00      | 0.034055      0.034138      0.033808      0.033873      28427900.0000   
2025-07-25 14:05:00      | 0.033873      0.033873      0.033715      0.033858      17888500.0000   
2025-07-25 14:10:00      | 0.033858      0.033982      0.033807      0.033904      24746000.0000   
2025-07-25 14:15:00      | 0.033904      0.034020      0.033635      0.033702      36054900.0000   
2025-07-25 14:20:00      | 0.033702      0.033763      0.033483      0.033651      57421600.0000   
2025-07-25 14:25:00      | 0.033651      0.033668      0.033472      0.033584      19502900.0000   
2025-07-25 14:30:00      | 0.033584      0.033663      0.033048      0.033177      168129400.0000  
2025-07-25 14:35:00      | 0.033177      0.033329      0.032989      0.033023      43571900.0000   
2025-07-25 14:40:00      | 0.033023      0.033065      0.032730      0.032774      125619300.0000  
2025-07-25 14:45:00      | 0.032774      0.033208      0.032774      0.033158      59342000.0000   
2025-07-25 14:50:00      | 0.033158      0.033185      0.032981      0.033025      23950300.0000   
2025-07-25 14:55:00      | 0.033025      0.033039      0.032724      0.032762      53204000.0000   
2025-07-25 15:00:00      | 0.032762      0.033098      0.032723      0.032919      27866500.0000   
2025-07-25 15:05:00      | 0.032919      0.032999      0.032825      0.032944      17750800.0000   
2025-07-25 15:10:00      | 0.032944      0.033110      0.032880      0.033071      20284400.0000   
2025-07-25 15:15:00      | 0.033071      0.033292      0.032888      0.032891      28750500.0000   
2025-07-25 15:20:00      | 0.032891      0.033097      0.032863      0.032991      10422500.0000   
2025-07-25 15:25:00      | 0.032991      0.033053      0.032816      0.032834      15059000.0000   
2025-07-25 15:30:00      | 0.032834      0.033053      0.032821      0.033048      17161400.0000   
2025-07-25 15:35:00      | 0.033048      0.033048      0.032631      0.032730      40841900.0000   
2025-07-25 15:40:00      | 0.032730      0.032907      0.032689      0.032895      28551500.0000   
2025-07-25 15:45:00      | 0.032895      0.033000      0.032818      0.032985      16104600.0000   
2025-07-25 15:50:00      | 0.032985      0.033266      0.032968      0.033228      31336100.0000   
2025-07-25 15:55:00      | 0.033228      0.033373      0.033153      0.033231      19508000.0000   
2025-07-25 16:00:00      | 0.033231      0.033400      0.033198      0.033325      23239600.0000   
2025-07-25 16:05:00      | 0.033325      0.033652      0.033310      0.033627      65208400.0000   
2025-07-25 16:10:00      | 0.033627      0.033781      0.033487      0.033497      46423400.0000   
2025-07-25 16:15:00      | 0.033497      0.033556      0.033302      0.033408      20836800.0000   
2025-07-25 16:20:00      | 0.033408      0.033411      0.033107      0.033159      34266300.0000   
2025-07-25 16:25:00      | 0.033159      0.033483      0.033129      0.033463      30122500.0000   
2025-07-25 16:30:00      | 0.033463      0.033596      0.033369      0.033402      15641400.0000   
2025-07-25 16:35:00      | 0.033402      0.033457      0.033278      0.033327      10044200.0000   
2025-07-25 16:40:00      | 0.033327      0.033583      0.033327      0.033549      13306500.0000   
2025-07-25 16:45:00      | 0.033549      0.033628      0.033459      0.033528      11981300.0000   
2025-07-25 16:50:00      | 0.033528      0.033585      0.033473      0.033512      8139500.0000    
2025-07-25 16:55:00      | 0.033512      0.033734      0.033489      0.033573      18882500.0000   
2025-07-25 17:00:00      | 0.033573      0.033731      0.033506      0.033571      12198400.0000   
2025-07-25 17:05:00      | 0.033571      0.033605      0.033470      0.033533      14376600.0000   
2025-07-25 17:10:00      | 0.033533      0.033656      0.033512      0.033529      17347400.0000   
2025-07-25 17:15:00      | 0.033529      0.033585      0.033314      0.033409      32570100.0000   
2025-07-25 17:20:00      | 0.033409      0.033409      0.033267      0.033408      18515100.0000   
2025-07-25 17:25:00      | 0.033408      0.033410      0.033226      0.033248      6556800.0000    
2025-07-25 17:30:00      | 0.033248      0.033389      0.033167      0.033244      50068700.0000   
2025-07-25 17:35:00      | 0.033244      0.033367      0.033224      0.033344      6490500.0000    
2025-07-25 17:40:00      | 0.033344      0.033485      0.033341      0.033466      9956200.0000    
2025-07-25 17:45:00      | 0.033466      0.033593      0.033397      0.033556      21102800.0000   
2025-07-25 17:50:00      | 0.033556      0.033562      0.033376      0.033504      32407400.0000   
2025-07-25 17:55:00      | 0.033504      0.033583      0.033400      0.033429      22601700.0000   
2025-07-25 18:00:00      | 0.033429      0.033462      0.033224      0.033269      32468400.0000   
2025-07-25 18:05:00      | 0.033269      0.033331      0.033215      0.033285      29526800.0000   
2025-07-25 18:10:00      | 0.033285      0.033349      0.033200      0.033331      6524500.0000    
2025-07-25 18:15:00      | 0.033331      0.033363      0.033220      0.033286      7023500.0000    
2025-07-25 18:20:00      | 0.033286      0.033301      0.033116      0.033117      15878000.0000   
2025-07-25 18:25:00      | 0.033117      0.033179      0.033018      0.033178      21426300.0000   
2025-07-25 18:30:00      | 0.033178      0.033194      0.032991      0.033016      23431500.0000   
2025-07-25 18:35:00      | 0.033016      0.033127      0.033014      0.033105      8226900.0000    
2025-07-25 18:40:00      | 0.033105      0.033314      0.033103      0.033244      28371100.0000   
2025-07-25 18:45:00      | 0.033244      0.033248      0.033134      0.033152      8949600.0000    
2025-07-25 18:50:00      | 0.033152      0.033172      0.033049      0.033097      6490100.0000    
2025-07-25 18:55:00      | 0.033097      0.033428      0.033095      0.033157      86442500.0000   
2025-07-25 19:00:00      | 0.033157      0.033187      0.033043      0.033121      25747800.0000   
2025-07-25 19:05:00      | 0.033121      0.033341      0.033118      0.033284      12312100.0000   
2025-07-25 19:10:00      | 0.033284      0.033330      0.033219      0.033318      4961200.0000    
2025-07-25 19:15:00      | 0.033318      0.033429      0.033267      0.033313      13372700.0000   
2025-07-25 19:20:00      | 0.033313      0.033323      0.033220      0.033320      3390500.0000    
2025-07-25 19:25:00      | 0.033320      0.033374      0.033234      0.033253      3208400.0000    
2025-07-25 19:30:00      | 0.033253      0.033414      0.033242      0.033357      16099700.0000   
2025-07-25 19:35:00      | 0.033357      0.033453      0.033300      0.033370      7933200.0000    
2025-07-25 19:40:00      | 0.033370      0.033476      0.033370      0.033440      5934900.0000    
2025-07-25 19:45:00      | 0.033440      0.033522      0.033301      0.033301      9031600.0000    
2025-07-25 19:50:00      | 0.033301      0.033311      0.033145      0.033192      17280300.0000   
2025-07-25 19:55:00      | 0.033192      0.033242      0.033152      0.033196      7421900.0000    
2025-07-25 20:00:00      | 0.033196      0.033295      0.033163      0.033251      7014900.0000    
2025-07-25 20:05:00      | 0.033251      0.033308      0.033164      0.033200      9323800.0000    
2025-07-25 20:10:00      | 0.033200      0.033317      0.033197      0.033226      4180100.0000    
2025-07-25 20:15:00      | 0.033226      0.033324      0.033213      0.033320      3607200.0000    
2025-07-25 20:20:00      | 0.033320      0.033366      0.033287      0.033340      7628000.0000    
2025-07-25 20:25:00      | 0.033340      0.033602      0.033340      0.033530      60910200.0000   
2025-07-25 20:30:00      | 0.033530      0.033705      0.033479      0.033603      21419100.0000   
2025-07-25 20:35:00      | 0.033603      0.034001      0.033594      0.033906      114623600.0000  
2025-07-25 20:40:00      | 0.033906      0.034121      0.033841      0.034068      40782300.0000   
2025-07-25 20:45:00      | 0.034068      0.034190      0.034022      0.034142      23865100.0000   
2025-07-25 20:50:00      | 0.034142      0.034235      0.034016      0.034127      23755000.0000   
2025-07-25 20:55:00      | 0.034127      0.034279      0.034081      0.034274      37391000.0000   
2025-07-25 21:00:00      | 0.034274      0.034439      0.034250      0.034434      55459700.0000   
2025-07-25 21:05:00      | 0.034434      0.034792      0.034386      0.034772      72187200.0000   
2025-07-25 21:10:00      | 0.034772      0.035034      0.034742      0.034950      76127300.0000   
2025-07-25 21:15:00      | 0.034950      0.035162      0.034759      0.035093      59191300.0000   
2025-07-25 21:20:00      | 0.035093      0.035577      0.035091      0.035464      96836700.0000   
2025-07-25 21:25:00      | 0.035464      0.035667      0.035242      0.035494      77158300.0000   
2025-07-25 21:30:00      | 0.035494      0.035620      0.035213      0.035296      34894700.0000   
2025-07-25 21:35:00      | 0.035296      0.035296      0.035028      0.035134      66930400.0000   
2025-07-25 21:40:00      | 0.035134      0.035154      0.034832      0.034840      61936100.0000   
2025-07-25 21:45:00      | 0.034840      0.034985      0.034670      0.034977      57429000.0000   
2025-07-25 21:50:00      | 0.034977      0.035068      0.034901      0.034968      15737900.0000   
2025-07-25 21:55:00      | 0.034968      0.035191      0.034920      0.035096      14016100.0000   
2025-07-25 22:00:00      | 0.035096      0.035342      0.035061      0.035342      22641800.0000   
2025-07-25 22:05:00      | 0.035342      0.035408      0.035216      0.035323      17984200.0000   
2025-07-25 22:10:00      | 0.035323      0.035478      0.035249      0.035340      19905300.0000   
2025-07-25 22:15:00      | 0.035340      0.035460      0.035222      0.035273      17884200.0000   
2025-07-25 22:20:00      | 0.035273      0.035322      0.035050      0.035081      13615700.0000   
2025-07-25 22:25:00      | 0.035081      0.035333      0.035081      0.035231      20097700.0000   
2025-07-25 22:30:00      | 0.035231      0.035340      0.035122      0.035208      9784600.0000    
2025-07-25 22:35:00      | 0.035208      0.035276      0.035121      0.035212      16633400.0000   
2025-07-25 22:40:00      | 0.035212      0.035302      0.035044      0.035093      26903500.0000   
2025-07-25 22:45:00      | 0.035093      0.035110      0.034964      0.035079      11973600.0000   
2025-07-25 22:50:00      | 0.035079      0.035169      0.035000      0.035111      8316700.0000    
2025-07-25 22:55:00      | 0.035111      0.035225      0.035075      0.035204      5324500.0000    
2025-07-25 23:00:00      | 0.035204      0.035270      0.035098      0.035196      11472200.0000   
2025-07-25 23:05:00      | 0.035196      0.035216      0.035058      0.035116      8436700.0000    
2025-07-25 23:10:00      | 0.035116      0.035289      0.035113      0.035241      10426900.0000   
2025-07-25 23:15:00      | 0.035241      0.035268      0.035089      0.035099      10531100.0000   
2025-07-25 23:20:00      | 0.035099      0.035369      0.035094      0.035324      21497400.0000   
2025-07-25 23:25:00      | 0.035324      0.035849      0.035230      0.035686      88758900.0000   
2025-07-25 23:30:00      | 0.035686      0.035839      0.035323      0.035352      25891400.0000   
2025-07-25 23:35:00      | 0.035352      0.035369      0.035209      0.035361      29264100.0000   
2025-07-25 23:40:00      | 0.035361      0.035509      0.035334      0.035387      21165600.0000   
2025-07-25 23:45:00      | 0.035387      0.035495      0.035294      0.035439      8036900.0000    
2025-07-25 23:50:00      | 0.035439      0.035475      0.035312      0.035381      6506200.0000    
2025-07-25 23:55:00      | 0.035381      0.035450      0.035296      0.035339      6052700.0000    
2025-07-26 00:00:00      | 0.035339      0.035716      0.035289      0.035691      27061900.0000   
2025-07-26 00:05:00      | 0.035691      0.035862      0.035335      0.035382      55110400.0000   
2025-07-26 00:10:00      | 0.035382      0.035653      0.035375      0.035587      16078200.0000   
